Measure Code,Parent Description,Description,2011,2015,2016,2017,2018,2019,2020,2021,2022
ERP_P_20,Estimated resident population - year ended 30 June,Estimated resident population (no.),,,,21609,21765,21916,21904,21411,21288
ERP_21,Estimated resident population - year ended 30 June,Population density (persons/km2),,,,2441.9,2459.5,2476.6,2475.3,2419.5,2405.6
ERP_M_20,Estimated resident population - year ended 30 June,Estimated resident population - males (no.),,,,10519,10546,10566,10567,10559,
ERP_F_20,Estimated resident population - year ended 30 June,Estimated resident population - females (no.),,,,11090,11219,11350,11337,10852,
ERP_19,Estimated resident population - year ended 30 June,Median age - males (years),,,,38.4,38.2,38.1,38.7,40.1,
ERP_22,Estimated resident population - year ended 30 June,Median age - females (years),,,,43,43.1,43.3,43.7,44.1,
ERP_23,Estimated resident population - year ended 30 June,Median age - persons (years),,,,41.2,41.2,41.3,41.8,42.5,
ERP_18,Estimated resident population - year ended 30 June,Working age population (aged 15-64 years) (no.),,,,14065,14162,14258,14252,13865,
ERP_17,Estimated resident population - year ended 30 June,Working age population (aged 15-64 years) (%),,,,65.1,65.1,65.1,65.1,64.8,
ERP_M_2,Estimated resident population - Males - year ended 30 June,Males - 0-4 years (no.),,,,437,423,412,397,399,
ERP_M_3,Estimated resident population - Males - year ended 30 June,Males - 5-9 years (no.),,,,687,684,680,678,656,
ERP_M_4,Estimated resident population - Males - year ended 30 June,Males - 10-14 years (no.),,,,947,958,971,975,990,
ERP_M_5,Estimated resident population - Males - year ended 30 June,Males - 15-19 years (no.),,,,1008,1033,1057,1069,1047,
ERP_M_6,Estimated resident population - Males - year ended 30 June,Males - 20-24 years (no.),,,,866,880,887,862,801,
ERP_M_7,Estimated resident population - Males - year ended 30 June,Males - 25-29 years (no.),,,,577,573,567,554,521,
ERP_M_8,Estimated resident population - Males - year ended 30 June,Males - 30-34 years (no.),,,,429,438,432,434,442,
ERP_M_9,Estimated resident population - Males - year ended 30 June,Males - 35-39 years (no.),,,,463,456,462,439,413,
ERP_M_10,Estimated resident population - Males - year ended 30 June,Males - 40-44 years (no.),,,,600,597,579,564,559,
ERP_M_11,Estimated resident population - Males - year ended 30 June,Males - 45-49 years (no.),,,,781,778,783,780,779,
ERP_M_12,Estimated resident population - Males - year ended 30 June,Males - 50-54 years (no.),,,,809,783,754,776,833,
ERP_M_13,Estimated resident population - Males - year ended 30 June,Males - 55-59 years (no.),,,,759,762,774,763,765,
ERP_M_14,Estimated resident population - Males - year ended 30 June,Males - 60-64 years (no.),,,,561,575,594,641,672,
ERP_M_15,Estimated resident population - Males - year ended 30 June,Males - 65-69 years (no.),,,,484,471,465,448,469,
ERP_M_16,Estimated resident population - Males - year ended 30 June,Males - 70-74 years (no.),,,,357,382,393,442,435,
ERP_M_17,Estimated resident population - Males - year ended 30 June,Males - 75-79 years (no.),,,,284,286,297,295,297,
ERP_M_18,Estimated resident population - Males - year ended 30 June,Males - 80-84 years (no.),,,,207,209,202,210,248,
ERP_M_19,Estimated resident population - Males - year ended 30 June,Males - 85 and over (no.),,,,263,258,257,240,233,
ERP_M_21,Estimated resident population - Males - year ended 30 June,Males - 0-4 years (%),,,,4.2,4,3.9,3.8,3.8,
ERP_M_22,Estimated resident population - Males - year ended 30 June,Males - 5-9 years (%),,,,6.5,6.5,6.4,6.4,6.2,
